IssuerID,State,Plan_Type,Global_rate_cleaned,Global_score_cleaned,S1_rate,S1_score,S2_rate,S2_score,S3_rate,S3_score,S1M49_den,S1M49_elig,S1M49_rate,S1M49_score,S1M2_den,S1M2_elig,S1M2_rate,S1M2_score,S1M52_den,S1M52_elig,S1M52_rate,S1M52_score,S1M55_den,S1M55_elig,S1M55_rate,S1M55_score,S1M6_den,S1M6_elig,S1M6_rate,S1M6_score,S1M7_den,S1M7_elig,S1M7_rate,S1M7_score,S1M8_den,S1M8_elig,S1M8_rate,S1M8_score,S1M9_den,S1M9_elig,S1M9_rate,S1M9_score,S1M54_den,S1M54_elig,S1M54_rate,S1M54_score,S1M13_den,S1M13_elig,S1M13_rate,S1M13_score,S1M15_den,S1M15_rate,S1M15_score,S1M48_den,S1M48_elig,S1M48_rate,S1M48_score,S1M50_den,S1M50_elig,S1M50_rate,S1M50_score,S1M17_den,S1M17_elig,S1M17_rate,S1M17_score,S1M18_den,S1M18_elig,S1M18_rate,S1M18_score,S1M19_den,S1M19_elig,S1M19_rate,S1M19_score,S1M20_den,S1M20_elig,S1M20_rate,S1M20_score,S1M23_den,S1M23_elig,S1M23_rate,S1M23_score,S1M25_den,S1M25_elig,S1M25_rate,S1M25_score,S1M53_den,S1M53_elig,S1M53_rate,S1M53_score,S1M47_den,S1M47_elig,S1M47_rate,S1M47_score,S1M30_den,S1M30_elig,S1M30_rate,S1M30_score,S1M31_den,S1M31_elig,S1M31_rate,S1M31_score,S1M51_den,S1M51_elig,S1M51_rate,S1M51_score,S2M33_den,S2M33_elig,S2M33_rate,S2M33_score,S2M34_den,S2M34_elig,S2M34_rate,S2M34_score,S2M36_den,S2M36_elig,S2M36_rate,S2M36_score,S2M37_den,S2M37_elig,S2M37_rate,S2M37_score,S2M38_den,S2M38_elig,S2M38_rate,S2M38_score,S3M40_den,S3M40_elig,S3M40_rate,S3M40_score,S3M41_den,S3M41_elig,S3M41_rate,S3M41_score,S3M42_den,S3M42_elig,S3M42_rate,S3M42_score,S3M43_den,S3M43_elig,S3M43_rate,S3M43_score,S3M44_den,S3M44_elig,S3M44_rate,S3M44_score,S3M45_den,S3M45_elig,S3M45_rate,S3M45_score
32225,MT,PPO,3,72.781,2,63.066,5,94.26,5,90.167,107,107,0.8224299,88.911,275,275,0.7581819,98.083,37,37,0.6486487,97.249,257,257,0.2140078,56.023,1311,1311,0.0991609,12.795,2349,2349,0.8361005,101.223,1856,1856,0.8485991,100.189,411,836,0.3892944,55.534,840,840,0.3369048,46.923,760,760,0.8131579,101.391,274,0.7771978,42.673,39,39,0.6153846,73.876,112,112,0.5803571,53.39,411,7619,0.4184915,56.098,411,5557,0.4233577,59.211,197,197,0.5736041,61.877,197,197,0.4162437,43.404,289,289,0.3321799,51.026,48,48,0.5307329,75.819,88,88,0.4204545,66.845,67,67,0.1343284,25.25,873,1098,0.181922,20.464,116,116,0.6293103,70.63,2197,2197,0.3741466,54.7,197,1283,74.6648815,96.037,168,1283,83.9767822,95.428,177,1283,78.8161696,91.807,155,1283,85.2017325,92.926,106,1283,84.7592384,95.1,654,654,0.8425076,92.787,139,139,0.4964029,81.244,466,466,0.7703863,87.743,177,1283,54.2136647,88.957,156,1283,79.6240599,101.851,219,1283,71.2505619,88.419
32311,AZ,HMO,0,0.000,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,0,0,NR,NC,8,8,0.8125,NC,7,7,0.2857143,NC,12,12,0.2083333,NC,83,84,0.5903614,76.176,131,131,0.7862595,95.189,137,137,0.8467153,99.966,64,64,0.171875,24.519,67,67,0.4925373,68.599,59,59,0.7457627,92.988,7,0,NC,2,2,0.5,NC,6,6,0.3333333,NC,411,555,0.377129,50.553,137,137,0.3357664,46.96,28,28,0.3571429,NC,28,28,0.3571429,NC,23,23,0.3478261,NC,0,0,0,NC,10,10,0,NC,8,8,0,NC,334,334,0.6816367,76.675,8,8,0.625,NC,514,514,0.5291829,77.366,11,170,54.4687087,NC,8,170,75.5990954,NC,9,170,69.8187887,NC,8,170,74.4590645,NC,7,170,80.7865989,NC,83,83,0.8072289,88.902,14,14,0.5714286,NC,11,11,0.8181818,NC,12,170,29.3326288,NC,11,170,56.8825163,NC,12,170,61.8225761,NC
32355,IL,HMO,0,0.000,CSR-I,CSR-I,CSR-I,CSR-I,4,86.021,6,6,0.3333333,NC,11,11,0.6363636,NC,14,14,0.1071429,NC,17,17,0.1176471,NC,239,239,0.6401674,82.602,527,527,0.601518,72.823,522,522,0.5383142,63.555,300,300,0.21,29.957,301,301,0.4817276,67.093,327,327,0.6207951,77.406,11,2.3710729,NC,5,5,0.2,NC,3,3,0.6666667,NC,411,1238,0.3309002,44.357,154,154,0.3961039,55.399,10,10,0.7,NC,10,10,0.8,NC,25,25,0.56,NC,12,12,0.5429293,NC,1,1,0,NC,0,0,NR,NC,68,68,0.6960784,78.299,1,1,0,NC,202,202,0.3217822,47.044,98,1286,63.2425196,NC,75,1286,78.3806036,NC,73,1286,78.7378846,NC,69,1286,87.6647731,NC,46,1286,83.7476928,NC,55,55,0.8181818,90.108,15,15,0.6666667,NC,35,35,0.6857143,78.1,96,1286,48.55831,NC,91,1286,64.6595712,NC,102,1286,72.4067788,89.854
32542,KS,EPO,2,63.497,1,51.912,5,92.299,4,81.044,5,5,0.8,NC,21,21,0.5,NC,3,3,0.3333333,NC,22,22,0.1590909,NC,196,196,0.3826531,49.375,277,277,0.6245487,75.611,288,288,0.6666667,78.709,159,159,0.0943396,13.458,157,157,0.3248408,45.242,128,128,0.703125,87.671,11,0,NC,4,4,0.5,NC,24,24,0.9166667,NC,849,849,0.221437,29.683,380,380,0.2157895,30.18,16,16,0.375,NC,16,16,0.25,NC,32,32,0.4375,67.204,34,36,0.4869281,69.561,6,6,0,NC,9,9,0,NC,151,151,0.0551876,6.208,6,6,0.5,NC,263,263,0.4790875,70.042,136,1241,69.7018382,89.653,113,1241,82.5855281,93.847,111,1241,76.2702863,88.841,107,1241,88.8033207,96.854,65,1241,82.1009344,NC,83,83,0.7831325,86.248,32,32,0.4375,71.604,41,41,0.8292683,94.45,117,1241,44.8157629,73.536,96,1241,63.4240239,NC,147,1241,63.968389,79.382
32753,MO,EPO,3,75.777,2,69.402,5,95.521,4,81.539,145,145,0.7862069,84.995,584,584,0.6095891,78.86,372,372,0.2258065,33.854,902,902,0.2943459,77.054,411,5359,0.6399027,82.568,8159,8159,0.651673,78.895,8204,8204,0.675646,79.769,411,4171,0.3406326,48.592,4173,4173,0.4162473,57.973,3537,3537,0.6847611,85.382,1067,0.6401336,70.418,113,113,0.5929204,71.179,519,519,0.6589595,43.389,411,19659,0.4549878,60.99,411,10190,0.5352798,74.864,262,262,0.7671756,82.759,262,262,0.8091603,84.375,949,949,0.4794521,73.649,78,78,0.4821845,68.884,71,71,0.4084507,64.937,101,101,0.1881188,35.361,411,2149,0.6780211,76.268,133,133,0.7669173,86.074,4457,4457,0.4415526,64.554,159,1656,71.7729358,92.317,130,1656,86.1444924,97.891,133,1656,79.1773247,92.228,122,1656,91.3647898,99.647,88,1656,86.0555851,NC,1529,1529,0.6991498,76.999,552,552,0.4184783,68.491,1064,1064,0.6907895,78.678,161,1656,52.3857188,85.957,139,1656,69.016744,88.283,172,1656,73.1912031,90.827
33602,TX,HMO,3,74.186,2,66.75,5,96.185,4,81.937,2406,2406,0.8902743,96.246,6861,6861,0.6198076,80.182,2621,2621,0.1653949,24.797,6727,6727,0.2219414,58.1,411,71067,0.6009732,77.545,82404,82404,0.6728193,81.455,76637,76637,0.6871616,81.129,411,57702,0.3065693,43.733,57241,57241,0.3899303,54.308,48536,48536,0.6894882,85.971,12886,0.7448565,49.219,762,762,0.4527559,54.352,7451,7451,0.3913569,77.436,411,175801,0.4695864,62.947,411,115911,0.5255474,73.503,366,4971,0.7431694,80.169,366,4971,0.7404372,77.209,9074,9074,0.4451179,68.374,33,33,0.5151515,73.593,411,1741,0.3357664,53.381,411,2131,0.1727494,32.472,411,31032,0.6399027,71.98,2901,2901,0.7425026,83.334,63098,63098,0.4142287,60.56,119,1677,74.039438,95.232,102,1677,86.3059684,98.075,104,1677,81.7693103,95.247,95,1677,90.9964679,NC,68,1677,85.803507,NC,33615,33615,0.6476573,71.328,9683,9683,0.3752969,61.423,9217,9217,0.6789628,77.331,112,1677,59.1139412,96.997,110,1677,71.1201991,90.973,127,1677,75.4010742,93.569
33653,ME,HMO,4,86.177,4,83.477,5,95.347,4,87.81,39,39,0.8461538,91.476,111,111,0.8198198,106.057,12,12,0.9166667,NC,127,127,0.2204725,57.715,401,785,0.6783042,87.523,1347,1347,0.8418708,101.921,1408,1408,0.8622159,101.796,411,541,0.5790754,82.607,538,538,0.2286245,31.842,472,472,0.8241525,102.762,111,0.60242,NC,27,27,0.6666667,NC,67,67,0.4179104,74.057,401,3419,0.6209476,83.237,407,2469,0.6167076,86.253,29,29,0.6206897,NC,29,29,0.0689655,NC,164,164,0.4268293,65.565,39,40,0.7215235,103.075,27,27,0.037037,NC,45,45,0.3777778,71.011,395,705,0.6953587,78.218,44,44,0.7727273,86.726,1147,1147,0.6207498,90.753,165,1277,73.7215683,94.824,142,1277,87.5381191,99.475,148,1277,76.916232,89.594,132,1277,89.3902382,97.494,77,1277,87.4949432,NC,229,229,0.8558952,94.262,78,78,0.4871795,79.735,166,166,0.7590361,86.451,141,1277,52.3755381,85.94,123,1277,76.2474117,97.532,177,1277,66.835541,82.94
33653,ME,PPO,4,87.292,4,83.435,5,94.536,5,95.478,44,44,0.8636364,93.366,144,144,0.7951389,102.864,9,9,0.7777778,NC,113,113,0.1991151,52.124,376,823,0.6675532,86.136,1266,1266,0.8593997,104.044,1229,1229,0.8657445,102.213,411,480,0.6472019,92.326,475,475,0.2463158,34.306,394,394,0.8401015,104.751,140,0.523568,NC,19,19,0.8421053,NC,68,68,0.3970588,76.71,401,3573,0.680798,91.26,398,3229,0.660804,92.42,69,69,0.8985507,96.931,69,69,0.8550725,89.163,197,197,0.3705584,56.921,27,27,0.8395062,NC,52,52,0.3846154,61.147,61,61,0.295082,55.467,384,928,0.7439236,83.681,94,94,0.8617021,96.712,1414,1414,0.6577086,96.156,144,1269,72.8898035,93.754,125,1269,83.9243092,95.369,128,1269,79.800323,92.953,115,1269,88.0827916,96.068,82,1269,89.8074525,NC,289,289,0.899654,99.081,89,89,0.6179775,101.142,190,190,0.7631579,86.92,135,1269,56.8465192,93.277,112,1269,81.1921707,103.857,155,1269,71.3865955,88.588
33709,PA,EPO,4,87.264,4,83.905,5,98.6,4,89.368,203,203,0.8866995,95.859,496,496,0.7419355,95.981,88,88,0.625,93.703,392,392,0.3035715,79.469,328,5117,0.7560976,97.561,6183,6183,0.820152,99.292,6245,6245,0.8317054,98.194,410,3003,0.5390244,76.894,2993,2993,0.4948212,68.917,2872,2872,0.7795961,97.206,1050,0.5485638,88.955,60,60,0.7333333,88.035,290,290,0.4827586,65.807,407,13036,0.5085995,68.177,403,12348,0.5682382,79.474,207,260,0.8115942,87.551,207,260,0.8502415,88.659,465,465,0.3741935,57.48,43,44,0.6602067,94.315,75,75,0.4266667,67.833,61,61,0.3278689,61.629,288,1127,0.7071759,79.547,118,118,0.8559322,96.064,2004,2004,0.5958084,87.106,152,1294,78.1024385,100.458,131,1294,87.3055492,99.211,134,1294,82.3871211,95.966,125,1294,90.5564808,98.766,86,1294,86.5011464,NC,1411,1411,0.8065202,88.824,401,401,0.4937656,80.813,934,934,0.7665953,87.312,138,1294,55.1923014,90.562,103,1294,72.9768997,93.348,161,1294,76.8348889,95.349
33709,PA,PPO,4,86.724,4,84.704,5,94.467,4,87.059,83,83,0.9156627,98.991,264,264,0.7424242,96.045,47,47,0.6170213,92.507,151,151,0.3278146,85.815,321,2116,0.741433,95.669,2704,2704,0.8206361,99.351,2727,2727,0.8481848,100.14,398,1285,0.6130653,87.456,1265,1265,0.5335968,74.317,1259,1259,0.8109611,101.117,462,0.5781544,82.965,29,29,0.6896552,NC,133,133,0.4586466,68.874,398,5445,0.5854271,78.475,395,4570,0.7088608,99.141,117,117,0.6923077,74.683,117,117,0.7863248,81.994,293,293,0.3788396,58.193,35,36,0.4789916,68.427,45,45,0.4444444,70.659,53,53,0.3018868,56.746,288,716,0.7210648,81.11,62,62,0.8870968,99.562,1202,1202,0.656406,95.966,153,1294,69.124522,88.911,134,1294,82.6289616,93.897,139,1294,84.1636615,98.036,124,1294,89.5079743,97.622,102,1294,83.6625469,93.87,679,679,0.7967599,87.749,155,155,0.4451613,72.858,349,349,0.747851,85.177,134,1294,52.1322649,85.541,107,1294,71.3676943,91.29,163,1294,80.3728518,99.739
33871,PA,HMO,4,82.188,4,82.093,CSR-I,CSR-I,4,82.569,616,616,0.7532468,81.432,764,764,0.6282723,81.277,177,177,0.559322,83.856,1066,1066,0.2396811,62.744,354,10458,0.7062147,91.124,10974,10974,0.722526,87.473,13923,13923,0.6704733,79.159,411,6016,0.5060827,72.194,6020,6020,0.6139535,85.509,5463,5463,0.6908292,86.138,2078,0.622989,73.889,104,104,0.5576923,66.95,570,570,0.3929825,77.229,371,33245,0.6469003,86.716,384,31926,0.609375,85.227,250,787,0.876,94.498,250,787,0.884,92.179,1257,1257,0.5552904,85.298,27,27,0.5432099,NC,276,276,0.4275362,67.971,238,238,0.3613445,67.922,296,3365,0.8367117,94.118,439,439,0.808656,90.758,6250,6250,0.64624,94.48,99,1294,68.4241948,NC,92,1294,83.5569149,NC,89,1294,77.5043575,NC,87,1294,89.333955,NC,74,1294,87.3931158,NC,2738,2738,0.7242513,79.763,602,602,0.4285714,70.143,1358,1358,0.7967599,90.747,96,1294,52.936196,NC,87,1294,64.7783525,NC,103,1294,72.2203174,89.622
34368,KS,EPO,3,76.138,2,69.399,5,92.859,4,86.377,321,321,0.7071651,76.45,1227,1227,0.6564792,84.926,430,430,0.4325582,64.851,1339,1339,0.2569082,67.253,411,6781,0.6885645,88.847,9338,9338,0.7036839,85.192,7788,7788,0.7238059,85.455,411,5143,0.377129,53.799,5170,5170,0.3930368,54.741,4837,4837,0.7368203,91.873,1361,0.5689462,84.829,145,145,0.4275862,51.331,675,675,0.6637037,42.786,411,25336,0.459854,61.643,411,15187,0.5060827,70.781,411,620,0.7907543,85.303,411,620,0.7664234,79.919,1318,1318,0.4210926,64.684,64,65,0.5097553,72.822,123,123,0.3414634,54.287,163,163,0.1779141,33.443,411,2369,0.6326034,71.159,223,223,0.7174888,80.526,5486,5486,0.4013853,58.682,159,1676,70.9995722,91.322,128,1676,83.0267506,94.349,127,1676,78.7469812,91.726,119,1676,86.2208649,94.037,79,1676,85.0578467,NC,2631,2631,0.8004561,88.156,717,717,0.4797768,78.523,1429,1429,0.7319804,83.369,157,1676,55.3454337,90.814,116,1676,68.8912291,88.122,173,1676,71.9431831,89.278
34484,MA,HMO,5,90.371,4,89.729,5,94.032,4,89.275,64,64,0.84375,91.216,143,143,0.7307693,94.537,15,15,0.4666667,NC,109,109,0.1513762,39.627,313,687,0.7603834,98.114,854,854,0.8220141,99.517,831,831,0.7990373,94.337,305,305,0.547541,78.109,304,304,0.6151316,85.673,255,255,0.8313725,103.662,141,0.454573,NC,13,13,0.7692308,NC,42,42,0.4047619,75.73,395,2267,0.7696203,103.166,411,1943,0.5863747,82.01,46,46,0.9565217,103.185,46,46,0.826087,86.14,94,94,0.5744681,88.244,33,34,0.6060606,86.58,19,19,0.3157895,NC,15,15,0.4,NC,207,244,0.8550725,96.184,31,31,0.8387097,94.131,391,391,0.7161125,104.695,165,1294,68.192606,87.712,150,1294,83.6749674,95.085,151,1294,80.38709,93.637,132,1294,87.8394632,95.803,115,1294,87.2743629,97.922,305,305,0.8393443,92.439,72,72,0.5416667,88.652,128,128,0.765625,87.201,138,1294,48.4853848,79.557,118,1294,74.7866902,95.663,172,1294,74.2480846,92.139
34762,MO,EPO,3,76.197,3,73.247,CSR-I,CSR-I,4,87.999,15,15,0.8666667,NC,59,59,0.6864407,88.802,27,27,0.3888889,NC,45,45,0.2666667,69.808,372,372,0.6854839,88.45,476,476,0.7037815,85.204,452,452,0.7610619,89.854,210,211,0.3619048,51.627,209,209,0.4641148,64.64,208,208,0.6778846,84.524,121,0.3376468,NC,10,10,0.5,NC,23,23,0.826087,NC,411,1035,0.6058394,81.212,793,793,0.5006305,70.018,28,28,0.8571429,NC,28,28,0.8571429,NC,53,53,0.2830189,43.474,36,37,0.4444444,63.492,8,8,0.125,NC,15,15,0.3333333,NC,161,161,0.6625259,74.525,17,17,0.8235294,NC,291,291,0.4776632,69.834,108,1202,75.9259922,97.659,94,1202,85.3103181,NC,101,1202,81.8022163,95.285,86,1202,91.8821813,NC,69,1202,86.2400315,NC,190,190,0.8421053,92.743,58,58,0.5517241,90.299,67,67,0.6865672,78.197,100,1202,54.3786693,89.227,83,1202,75.3242935,NC,117,1202,72.1443124,89.528
35755,IN,EPO,0,0.000,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,2,2,1,NC,12,12,0.875,NC,4,4,0.125,NC,11,11,0.2272728,NC,130,130,0.7307692,94.293,324,324,0.6882716,83.326,337,337,0.694362,81.979,124,124,0.1209677,17.256,123,123,0.4634146,64.542,173,173,0.6589595,82.165,10,1.0336986,NC,3,3,0.3333333,NC,13,13,0.4615385,NC,779,779,0.2618742,35.104,250,250,0.344,48.112,25,25,0.4,NC,25,25,0.44,NC,29,29,0.3103448,NC,15,15,0.4619048,NC,4,4,0,NC,6,6,0,NC,93,93,0.2795699,31.448,6,6,0.6666667,NC,191,191,0.460733,67.359,83,974,71.892909,NC,73,974,86.9074352,NC,76,974,78.2395211,NC,70,974,93.702573,NC,53,974,87.6447043,NC,67,67,0.8208955,90.407,23,23,0.6086957,NC,25,25,0.64,NC,86,974,39.5380828,NC,74,974,66.3896065,NC,94,974,67.1504598,NC
36046,MA,HMO,5,95.407,5,98.487,5,93.043,4,85.451,102,102,0.745098,80.551,132,132,0.8030303,103.885,36,36,0.6527778,97.868,127,127,0.2637796,69.052,366,909,0.773224,99.771,1140,1140,0.8614035,104.286,1362,1362,0.8487518,100.207,406,408,0.729064,104.003,412,412,0.6407767,89.245,383,383,0.7963446,99.295,230,0.2672982,110,19,19,0.7368421,NC,33,33,0.4848485,65.541,348,4033,0.8275862,110,366,3807,0.7540984,105.468,90,91,0.9333333,100.683,90,91,0.9222222,96.165,354,354,0.6892655,105.878,5,6,0.3333333,NC,78,78,0.7307692,110,75,75,0.64,110,305,1442,0.842623,94.783,138,138,0.8913044,100.034,2031,2031,0.8311177,110,130,1553,71.6780057,92.195,115,1553,85.0195602,96.613,122,1553,77.5418474,90.322,97,1553,88.3240215,NC,87,1553,87.3410245,NC,350,350,0.8457143,93.14,78,78,0.5641026,92.324,211,211,0.8530806,97.162,112,1553,37.7685968,61.973,90,1553,62.2511795,NC,139,1553,66.6049373,82.654
36096,IL,HMO,4,82.335,4,82.353,4,87.17,3,77.431,337,337,0.8694362,93.993,634,634,0.6790221,87.842,169,169,0.4289941,64.317,593,593,0.3119731,81.668,342,7247,0.754386,97.34,8366,8366,0.758666,91.848,9295,9295,0.7697687,90.882,409,4684,0.5696822,81.267,4695,4695,0.5968051,83.12,3913,3913,0.7538973,94.002,1497,0.6573459,66.934,126,126,0.6904762,82.89,357,357,0.6190476,48.467,380,25239,0.6605263,88.542,401,23546,0.6159601,86.148,159,540,0.8993711,97.02,159,540,0.8616352,89.847,779,779,0.4890886,75.129,12,12,0.5833333,NC,177,177,0.4237288,67.365,149,149,0.295302,55.508,360,2276,0.8305555,93.426,276,276,0.8297101,93.121,4540,4540,0.5707048,83.436,148,1683,58.4714923,75.208,123,1683,78.5624036,89.275,125,1683,76.065474,88.603,110,1683,87.6460028,95.592,81,1683,83.86578,NC,2420,2420,0.7863636,86.604,521,521,0.4318618,70.681,889,889,0.6681665,76.101,146,1683,43.9582661,72.129,119,1683,59.3870013,75.965,161,1683,66.9711191,83.108
36096,IL,PPO,4,82.470,3,79.956,5,94.122,4,80.874,842,842,0.8800475,95.14,1637,1637,0.7067807,91.433,430,430,0.6383721,95.708,1209,1209,0.3395368,88.884,342,12491,0.6988304,90.172,14564,14564,0.7679209,92.969,15162,15162,0.7931671,93.644,411,7352,0.4355231,62.129,7309,7309,0.408127,56.842,6321,6321,0.7566841,94.35,3008,0.7342853,51.359,213,213,0.6150235,73.832,1302,1302,0.5791091,53.548,354,38692,0.6581921,88.23,398,37919,0.6105528,85.392,296,910,0.9087838,98.035,296,910,0.8243243,85.957,1712,1712,0.4153037,63.795,18,19,0.462963,NC,375,375,0.4133333,65.713,347,347,0.2478386,46.586,371,5624,0.7619047,85.704,661,661,0.8426626,94.575,9682,9682,0.5812849,84.983,163,1687,68.967408,88.709,145,1687,84.1758764,95.654,139,1687,79.4376038,92.531,134,1687,91.3159968,99.594,94,1687,83.9394269,NC,4980,4980,0.7636546,84.103,1259,1259,0.4424146,72.408,2630,2630,0.71673,81.632,158,1687,48.744208,79.982,116,1687,64.6641851,82.715,176,1687,68.01519,84.404
36194,FL,HMO,3,74.662,2,68.563,5,96.383,3,77.342,142,142,0.8169014,88.314,346,346,0.7398844,95.716,47,47,0.0212766,3.19,432,432,0.1631945,42.721,410,3513,0.6829268,88.12,3757,3757,0.7846686,94.996,3509,3509,0.7854089,92.728,411,2007,0.3892944,55.534,2036,2036,0.4390963,61.155,1668,1668,0.7967626,99.347,688,0.796006,38.865,33,33,0.4242424,50.929,414,414,0.3864734,78.057,411,10385,0.5547445,74.363,411,7644,0.6082725,85.073,194,194,0.8814433,95.086,194,194,0.9072165,94.6,516,516,0.4689922,72.042,24,25,0.5555556,NC,83,83,0.1566265,24.901,102,102,0.127451,23.957,411,1397,0.6407137,72.071,139,139,0.6978417,78.321,2928,2928,0.4573087,66.858,163,1678,75.3382747,96.903,148,1678,84.9371483,96.519,144,1678,80.9344126,94.274,138,1678,89.374541,97.477,106,1678,86.2218847,96.742,1042,1042,0.5479846,60.351,339,339,0.2949853,48.279,411,411,0.6861314,78.147,148,1678,51.9128632,85.181,126,1678,76.5172054,97.877,171,1678,75.9241094,94.219
36239,KY,HMO,3,78.376,3,75.712,5,93.44,3,73.971,122,122,0.7622951,82.41,327,327,0.6192661,80.112,47,47,0.4255319,63.798,259,259,0.3088803,80.859,411,4140,0.703163,90.731,4576,4576,0.6861888,83.074,4388,4388,0.6697812,79.077,411,2293,0.5255474,74.971,2286,2286,0.384077,53.493,2050,2050,0.715122,89.167,709,0.6872275,60.885,38,38,0.5,60.024,301,301,0.1760797,104.824,411,8008,0.5815085,77.95,411,8057,0.6155718,86.094,135,136,0.8962963,96.688,135,136,0.8074074,84.193,328,328,0.3353659,51.515,62,63,0.5310563,75.865,60,60,0.4,63.593,84,84,0.202381,38.042,411,1272,0.6820762,76.724,114,114,0.7982456,89.59,2057,2057,0.5021877,73.419,220,1672,73.844576,94.982,192,1672,85.0456288,96.643,191,1672,75.0183282,87.383,187,1672,87.4761441,95.406,123,1672,82.696845,92.786,1472,1472,0.611413,67.336,426,426,0.3262911,53.403,498,498,0.6586345,75.015,209,1672,51.2789583,84.141,170,1672,66.3901978,84.923,233,1672,63.6647039,79.005
36346,NY,POS,0,0.000,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,CSR-I,10,10,1,NC,7,7,0.7142857,NC,5,5,0.8,NC,16,16,0.21875,NC,230,230,0.4304348,55.54,280,280,0.8035714,97.285,311,311,0.8199357,96.805,109,109,0.5504587,78.525,109,109,0.3853211,53.666,96,96,0.7604167,94.815,43,1.416832,NC,2,2,0.5,NC,8,8,0.875,NC,600,600,0.6233333,83.557,366,641,0.6803279,95.151,8,8,0.625,NC,8,8,0.75,NC,18,18,0.6111111,NC,12,13,0.5771173,NC,0,0,NR,NC,2,2,0.5,NC,51,51,0.7385621,83.078,1,1,0,NC,88,88,0.8295455,110,84,734,71.8743697,NC,74,734,87.7416172,NC,77,734,79.2864338,NC,65,734,87.9306751,NC,53,734,85.7062644,NC,48,48,0.6666667,73.421,17,17,0.2941176,NC,40,40,0.65,74.032,72,734,42.906665,NC,70,734,67.7078465,NC,87,734,64.732941,NC
37160,ND,PPO,3,78.883,3,73.279,5,95.846,4,84.34,152,152,0.9210526,99.573,161,161,0.6801243,87.985,32,32,0.453125,67.935,141,141,0.4078014,106.754,411,1313,0.6277372,80.998,1998,1998,0.8428428,102.039,1921,1921,0.8214472,96.983,828,828,0.5615942,80.113,819,819,0.3821734,53.227,755,755,0.815894,101.732,333,0.6589649,66.606,47,47,0.6595745,79.181,120,120,0.7,38.168,4450,4450,0.4555056,61.06,4629,4629,0.5104774,71.395,198,201,0.7222222,77.91,198,201,0.7777778,81.103,341,341,0.2727273,41.894,52,52,0.5448718,77.839,168,168,0.1904762,30.282,195,195,0.3897436,73.26,411,2267,0.4630982,52.092,265,265,0.6830189,76.658,3754,3754,0.3686734,53.9,181,1284,75.7658039,97.453,152,1284,84.6384869,96.18,160,1284,79.964994,93.145,143,1284,88.574366,96.604,92,1284,83.1737911,NC,678,678,0.7300885,80.406,141,141,0.4042553,66.163,599,599,0.884808,100.775,152,1284,49.1653667,80.673,125,1284,70.2512445,89.862,202,1284,71.0418926,88.16
37833,WI,HMO,4,85.733,4,83.563,5,95.122,4,85.024,241,241,0.846473,91.511,189,189,0.9021165,110,50,50,0.58,86.957,218,218,0.2775229,72.65,354,1184,0.7740113,99.872,2157,2157,0.8799258,106.529,2125,2125,0.9068235,107.063,1280,1280,0.3703125,52.826,1273,1273,0.3354281,46.717,782,782,0.9104859,110,346,0.5621634,86.202,59,59,0.7457627,89.527,178,178,0.5280899,60.039,7141,7141,0.5545442,74.336,380,6811,0.6684211,93.485,100,139,0.85,91.694,100,139,0.82,85.506,290,290,0.3931034,60.385,45,46,0.7888889,110,39,39,0.3333333,52.994,72,72,0.5,93.985,342,756,0.494152,55.585,70,70,0.8,89.787,1397,1397,0.5325698,77.861,177,1294,68.9122116,88.638,144,1294,85.6440698,97.323,154,1294,82.9984338,96.678,134,1294,89.7142029,97.847,90,1294,86.6269914,NC,500,500,0.832,91.63,127,127,0.4173228,68.302,514,514,0.7412451,84.424,165,1294,49.9581288,81.974,132,1294,70.7636351,90.517,202,1294,75.1800477,93.295
37903,AR,PPO,3,75.416,2,66.702,5,99.989,4,85.708,137,137,0.620438,67.074,1215,1215,0.4917696,63.618,467,467,0.3040686,45.587,1453,1453,0.3062629,80.174,411,2685,0.6155718,79.429,3256,3256,0.6271499,75.926,2312,2312,0.6392734,75.475,411,1436,0.4038929,57.617,1421,1421,0.2843068,39.597,1387,1387,0.6625811,82.616,1341,0.6500364,68.414,24,24,0.375,NC,277,277,0.1841155,103.802,411,7389,0.4622871,61.969,411,4763,0.323601,45.259,411,623,0.6812652,73.491,411,623,0.6374696,66.472,888,888,0.5653153,86.838,80,81,0.5049226,72.132,.,.,NR,NC,.,.,NR,NC,52,52,0.5320513,59.848,.,.,NR,NC,1014,1014,0.1962525,28.692,139,1681,78.7511182,101.293,111,1681,88.0471318,100.054,114,1681,86.1340782,100.331,107,1681,90.1079284,98.277,71,1681,88.5462555,NC,1938,1938,0.6723426,74.047,721,721,0.3536755,57.885,1026,1026,0.662768,75.486,140,1681,63.9490629,104.931,122,1681,76.4266307,97.761,149,1681,83.9161086,104.136
